name,email,phone,company,phone_cleaned,email_valid
Cheryl Anderson,cheryl..anderson@harrison-ward.com,(434)241-5613x443,Hicks-Bishop,4342415613443,True
Jacqueline Jackson,jacqueline.jackson@lawrence.com,001 702 994 3299x9712,"Ford, Jones and Stephens",00170299432999712,True
Gabriel White,gabriel.white@sullivan-duarte.com,001-766-444-6532x363,Cabrera PLC,0017664446532363,True
Dana Bernard,dana.bernard@carter.com,485.741.5471,Smith-Smith Technologies,4857415471,True
Amanda Diaz,amanda.diaz@ramirez.info,001 436 500 0804,Munoz PLC,0014365000804,True
Christopher Ho,christopher..ho@garcia.org,+1 808 620 0521,"Nelson, Davis and Mcclure Corp",+18086200521,True
Brittany Church,brittany.church@mack.net,700.943.6740x4703,Pierce-Robinson LLC,70094367404703,True
Julian Gordon,julian.gordon@abbott.com,001-561-976-1328,"Lawson, Peterson and Austin",0015619761328,True
Steven Villarreal,steven.villarreal@pace.com,(978)643.9021x79852,Glover Ltd Solutions,978643902179852,True
Mark Stewart,mark.stewart@freeman.org,4643096741,Spence Inc Solutions,4643096741,True
Rachel Rogers,rachel.rogers@mcdonald.com,768.983.1202x7412,"Roberson, English and Hall",76898312027412,True
Trevor Meyer,trevor.meyer@hill.com,+1.243.634.1579x7174,"Stein, Garcia and Rogers",+124363415797174,True
Ashley Campos,ashley .campos @clark-king .com,+1-816-851-2186,Hunt and Sons,+18168512186,False
James Powers,james.powers@williams.com,585-790-5068x622,"Owens, Martinez and Thompson Technologies",5857905068622,True
Sharon Sanchez,sharon.sanchez@mcgrath.info,+1-696-536-5992x0399,Clayton Group Services,+169653659920399,True
Rebecca Burnett,rebecca.burnett@ferguson.biz,(696)506-1969,Miles PLC,6965061969,True
Gail Kennedy,gail.kennedy@reed.com,290-999-3208x65400,"Klein, Swanson and Porter",290999320865400,True
Michael Dunn,michael.dunn@hogan.com,3606012612,Mccoy PLC Corp,3606012612,True
Erica Ramirez,erica.ramirez@allen.com,(988)278-2692,Cox-Odom,9882782692,True
Amy Garza,amy.garza@hernandez-cabrera.org,334 506 1154,Walsh and Sons,3345061154,True
Katie Pena,katie.pena@finley.com,805 927 3778x5034,"Williams, Garza and Gregory",80592737785034,True
Christopher George,christopher.george@lopez.biz,900.721.8329,"Brown, Odom and Waters Services",9007218329,True
Catherine Smith,catherine.smith@martinez-dillon.com,202-256-1480x9966,"Mckinney, Baker and Lloyd Solutions",20225614809966,True
Brenda Ashley,brenda..ashley@wyatt-wilson.net,001 438 892 4421x36942,"Hopkins, Hill and Nguyen Systems",001438892442136942,True
Trevor Cook,trevor.cook@wilson-king.org,419.483.2264x2973,"Williams, Ortega and Allen Inc",41948322642973,True
Gary Barnes,gary.barnes@rodriguez-baker.com,551 845 1939x26358,Martinez Ltd,551845193926358,True
Tara Walker,tara.walker@rasmussen.com,514-991-5497,"Gordon, Duncan and Castillo",5149915497,True
Marie Montgomery,marie.montgomery@soto-bender.biz,001.337.399.5582x7354,"Roberts, Acosta and Castro",00133739955827354,True
Anthony Knapp,anthony.knapp@webb.biz,6384308899,Gonzalez-Brooks Inc,6384308899,True
Anthony Wilson,anthony.wilson@obrien-russell.com,001-902-349-3508x15555,Williams-Clark,001902349350815555,True
Regina Bryant,regina.bryant@robertson.com,5165491674,"Brown, Bailey and Bradshaw Solutions",5165491674,True
Linda West,linda.west@roberts-roberts.net,950796 8408x858,"Freeman, Johnson and Anderson Technologies",9507968408858,True
Tamara Paul,tamara.paul@robbins.info,001 299 748 8281x2432,"Chapman, Vincent and Walker",00129974882812432,True
Jennifer Long,jennifer.long@fowler-johnson.biz,580-485-6853,Blair-Lopez,5804856853,True
Richard Parker,richard.parker@mann-combs.com,001-950-988-1787x9139,Moore Inc Technologies,00195098817879139,True
Michael Hutchinson,michael.hutchinson@stewart.com,(431)779-8463,"Bennett, Mann and Campos",4317798463,True
Stephen Martinez,stephen.martinez@weber.org,001.250.322.3563,Harris LLC,0012503223563,True
Robert Davis,robert.davis@durham.org,001-456-348-6677x04553,Holland Inc Systems,001456348667704553,True
Carrie Wright,carrie.wright@nichols.com,3887901533,"Orr, Mccarty and Lee Inc",3887901533,True
Charles Stevens,charles.stevens@young.info,+1 387 500 8019,Brown-Stokes,+13875008019,True
Carol Byrd,carol.byrd@yu.info,441772 8021x687,Mills LLC Ltd,4417728021687,True
Justin Guzman,justin.guzman@kelly.com,975.711.3183x6862,Gonzalez-Murray Group,97571131836862,True
Kendra Smith,kendra . .smith @smith .biz,001 208 811 5182x89623,Foster Inc Group,001208811518289623,False
Daniel Daniel,daniel.daniel@crawford.com,(208)751-4585x0082,"Webster, Kelly and Robinson LLC",20875145850082,True
Kathryn Payne,kathryn.payne@west-thomas.com,852.838.1946x117,Robinson-White,8528381946117,True
Harold Bishop,harold.bishop@glover.com,001-564-903-9009,Jackson-Miles Solutions,0015649039009,True
Nancy Arnold,nancy.arnold@marquez-graham.com,001-811-936-8975x45579,"Kelley, Mcpherson and Jackson Inc",001811936897545579,True
Curtis Jones,curtis.jones@taylor-dennis.com,374.541.9741x8985,"Walters, Smith and Jones Solutions",37454197418985,True
Patricia Davis,patricia.davis@lopez.com,001-921-307-7363,"Stewart, Wilson and Alexander",0019213077363,True
Gina Fuentes,gina .fuentes @krueger .com,9827808170,Miller PLC,9827808170,False
Robert Miller,robert.miller@stone-newman.com,001-328-716-3137x68060,"Williams, Knight and Ellis Group",001328716313768060,True
Patrick Brown,patrick..brown@myers.com,+1 231 439 8420,Taylor-Campbell Inc,+12314398420,True
Michael Parker,michael.parker@barber.com,(403)473-1026,Rose-Arellano Corp,4034731026,True
Deborah Rivers,deborah.rivers@wang-ramirez.biz,+1.589.549.1003x5291,Preston-Haynes,+158954910035291,True
Wanda Beltran,wanda.beltran@jones.biz,376-384-7257x434,"Green, Ayala and Stone Services",3763847257434,True
Seth Odonnell,seth.odonnell@campbell-holloway.com,4106346666,Rice-Nguyen,4106346666,True
Catherine Murray,catherine.murray@baldwin-cantu.biz,501.898.1287x619,Nelson-Garcia Solutions,5018981287619,True
Joseph Hicks,joseph.hicks@knight.com,961.718.1636,Ballard-Ortiz,9617181636,True
Anthony Baker,anthony.baker@frazier-olson.com,406.472.9685x822,"Hartman, Macias and Chavez Inc",4064729685822,True
Katrina Fleming,katrina.fleming@lucero.org,001-262-629-2728,Monroe-Martinez Solutions,0012626292728,True
Peter Davis,peter.davis@williams-contreras.com,212 503 6774x45039,"Parrish, Morgan and Wall LLC",212503677445039,True
David Rivera,david.rivera@king.net,703.399.9748x483,"Baker, Jenkins and Gray",7033999748483,True
Richard Browning,richard.browning@williams-green.net,677.998.0164,Hanson LLC,6779980164,True
Jonathan Proctor,jonathan.proctor@hill-tyler.org,782-405-8349,Randolph-Crane,7824058349,True
Sharon Brown,sharon.brown@white-whitehead.biz,377.497.5751x15415,Barry PLC Technologies,377497575115415,True
Heather Dunlap,heather.dunlap@powell.biz,+1 759 657 8832x955,Harrison Ltd LLC,+17596578832955,True
Francisco Henderson,francisco.henderson@dunn.info,(477)930.6533x278,Sanchez Group Inc,4779306533278,True
Karen Thornton,karen.thornton@johnson.com,621.800.8027x48714,Benson-Garcia,621800802748714,True
Karen Morales,karen.morales@nichols.biz,(480)662-2352,Baker PLC Group,4806622352,True
Sharon Cox,sharon.cox@romero.com,274650 7858,Dawson-Gibson,2746507858,True
Bryan Kramer,bryan.kramer@long-dougherty.com,001.280.922.9275x84293,Thompson Ltd,001280922927584293,True
Tyler Cox,tyler..cox@brown-white.com,934.721.5186,Duncan-Cooley,9347215186,True
Nicole Butler,nicole.butler@miller.info,873.918.6213x240,Gutierrez-Cox,8739186213240,True
Susan Smith,susan.smith@williamson.biz,(938)546-0529,Brown-Harris Ltd,9385460529,True
Thomas Miller,thomas.miller@fletcher-green.com,+1-546-983-9988x014,"May, Black and Mcknight",+15469839988014,True
Patricia Pena,patricia.pena@gordon.info,740 989 4254,Petersen LLC,7409894254,True
Michael Bates,michael.bates@church.com,7873451813,Adams Group Services,7873451813,True
Andre Johnson,andre.johnson@bell.com,510.683.2369x509,Moore-Stewart Technologies,5106832369509,True
Wanda Price,wanda.price@jones.info,380 933 8917,Romero-Smith LLC,3809338917,True
Thomas Conner,thomas.conner@espinoza-little.com,402-684-8533,Evans and Sons,4026848533,True
Carol Castillo,carol.castillo@davis.info,8797255658,"Obrien, Finley and Morgan",8797255658,True
Holly Johnson,holly.johnson@jackson.com,496343 4227x06380,Powers-Rodriguez Inc,496343422706380,True
Jesse Knight,jesse.knight@wolf.com,001-553-776-8076x0152,Fitzgerald-Andrews Services,00155377680760152,True
Carlos Stone,carlos.stone@smith.org,218 901 7393,Washington-Vargas,2189017393,True
Monica Hatfield,monica.hatfield@raymond.com,001.282.662.9858x0927,Douglas-Parker,00128266298580927,True
Melissa Barton,melissa.barton@stone.biz,434.824.5341x4466,"Petersen, Summers and Copeland",43482453414466,True
Carrie Daniels,carrie.daniels@miranda.com,+1-692-489-4261x870,Taylor Group,+16924894261870,True
Roger Molina,roger.molina@obrien.biz,001 932 928 6183x23800,"Lee, Mendez and Fernandez Solutions",001932928618323800,True
Marcus Mayo,marcus.mayo@larson.com,001 219 711 2465x739,"Collins, Garcia and Miller LLC",0012197112465739,True
Nicole Hall,nicole.hall@reese.com,(276)473-4282,Henry Group Inc,2764734282,True
Diane Mays,diane.mays@robertson.biz,518.876.5847x6185,Sampson-Spencer LLC,51887658476185,True
Sheryl Fisher,sheryl .fisher @thompson .net,3098841459,Schultz-Henry,3098841459,False
Andrea Williams,andrea.williams@fleming.info,386789 8871x330,"Brooks, Blanchard and Murray",3867898871330,True
Andrea Moore,andrea.moore@lewis.com,+1-969-622-2106x44631,"Holland, Christensen and Romero",+1969622210644631,True
Roy Davis,roy.davis@allen-carter.com,+1 210 813 0729x26131,"Wu, Dean and Shields Systems",+1210813072926131,True
Harold Johnson,harold.johnson@hess.com,001-784-853-1719x405,"Moore, Martin and Crawford Technologies",0017848531719405,True
Martin Owens,martin.owens@edwards-williams.com,5837855297,Brooks and Sons,5837855297,True
Sylvia Hickman,sylvia.hickman@harper.com,001.660.642.2332x97697,Crawford-Whitaker,001660642233297697,True
Alan Davis,alan.davis@figueroa.com,313.201.9439,Lowe Group,3132019439,True
Michael Lowery,michael..lowery@mcdonald-flores.biz,001-894-771-3702x8125,Brown-Padilla,00189477137028125,True
Michael Lambert,michael.lambert@cohen.com,+1 756 935 6399x43021,Atkinson-Kelly,+1756935639943021,True
Nicholas Mccormick,nicholas.mccormick@espinoza.com,864902 9614x0315,Vincent Ltd LLC,86490296140315,True
Crystal Carroll,crystal.carroll@turner-friedman.com,576.307.4417,Martin-Sullivan,5763074417,True
Andrew Coffey,andrew.coffey@schmidt.com,336.732.2290x693,"Morgan, Wilson and Sanchez Systems",3367322290693,True
Sydney Mora,sydney.mora@schroeder-richards.com,+1-402-513-5273,Peters-Walker,+14025135273,True
Robert Fuentes,robert.fuentes@vasquez.com,400462 2312x941,Cooper-Acevedo Ltd,4004622312941,True
Laurie Flores,laurie.flores@fitzgerald-young.info,9526962756,"Rosales, Conner and Meyer",9526962756,True
Gabriel Warner,gabriel.warner@williams.com,(790)575-7337x541,Acevedo-Miller,7905757337541,True
Jose Wolfe,jose.wolfe@harvey.com,988 923 1108x50850,"Joyce, Curry and Barnes",988923110850850,True
Larry Stephens,larry.stephens@ferrell.com,001 389 738 3442,Phillips-Lee,0013897383442,True
Michelle Simpson,michelle.simpson@thompson.com,504-332-3951x89762,Fry PLC,504332395189762,True
Sarah Heath,sarah.heath@torres.com,+1-234-479-3671,"Obrien, Gamble and Camacho",+12344793671,True
Steven Rhodes,steven.rhodes@stanley-murphy.biz,3232189113,"Thompson, Kelly and Smith LLC",3232189113,True
Heather Roth,heather.roth@buchanan-schultz.com,875-994-4038x7955,"Merritt, Mcgee and Smith",87599440387955,True
Ray Fletcher,ray.fletcher@brown.com,+1-401-821-7060x892,"Johnson, Johnson and Dillon LLC",+14018217060892,True
Leonard Smith,leonard.smith@delacruz-bowers.net,(407)736-7765x27249,"Delgado, Harris and Bell Inc",407736776527249,True
Michael Wallace,michael.wallace@turner.com,001-782-978-1676x446,"Edwards, Wilson and Khan Technologies",0017829781676446,True
Robert Nelson,robert.nelson@ramirez.com,748521 3242x57067,"Koch, Simmons and Evans Solutions",748521324257067,True
Victoria Joseph,victoria..joseph@harper.biz,991 640 1797x2796,"Walter, Brown and Diaz",99164017972796,True
Joshua Thomas,joshua.thomas@castillo-rhodes.info,001-927-496-8623x0432,Brewer Inc Ltd,00192749686230432,True
Travis Baker,travis..baker@aguilar.com,919.289.5718x845,"Holmes, Garza and Smith Technologies",9192895718845,True
Chris Lee,chris.lee@lewis.com,6459712198,Levine-Humphrey,6459712198,True
Martin Dunn,martin.dunn@owens.com,751594 9875x514,Roth-Robinson,7515949875514,True
Christina Fritz,christina.fritz@cowan.net,+1-473-920-0504x8850,"Wright, Phillips and Gonzalez",+147392005048850,True
Mary Chavez,mary.chavez@dunn.info,+1 845 209 4656x60509,Perez-Smith,+1845209465660509,True
Caitlin Guerrero,caitlin..guerrero@flores.com,001 675 388 4122x164,Campbell-Sims Group,0016753884122164,True
Mary Robinson,mary.robinson@haynes.com,352.317.1769x36452,Ayala and Sons,352317176936452,True
Stacey Sheppard,stacey.sheppard@rodriguez.com,001-409-809-3130x538,"Harrison, Li and Murphy Systems",0014098093130538,True
Brett Rogers,brett.rogers@cardenas.com,581396 4013x724,Lopez-Washington,5813964013724,True
Eric Gill,eric.gill@york.biz,001-576-894-4518,Mcgrath PLC,0015768944518,True
George Scott,george.scott@brown-hansen.net,+1-936-569-2978x218,"Garcia, Garcia and Gonzalez Corp",+19365692978218,True
Brandy Torres,brandy@invalid-domain,+1-450-979-9050x86910,Sutton LLC Services,+1450979905086910,False
Travis Reynolds,travis.reynolds@williams-ferguson.com,452.420.2271,Herman LLC Services,4524202271,True
Eric Gordon,eric.gordon@monroe.info,001-540-728-0591x62419,Clarke-Hill,001540728059162419,True
Teresa Holt,teresa.holt@gilbert-ferrell.com,(887)522-5042,Lawson-Ponce Systems,8875225042,True
Peter Weber,peter.weber@boone-mason.com,+1 647 220 3982x4181,"Johnson, Martin and Hansen Corp",+164722039824181,True
Christopher Clark,christopher @invalid-domain,757 591 4676x8424,Rivera-Willis,75759146768424,False
Jamie Hall,jamie.hall@martinez.com,406.359.6760x51314,"Rocha, Bates and Ward Services",406359676051314,True
Brian Patton,brian.patton@meyers-johnson.com,001-541-341-8370x8382,Jordan PLC,00154134183708382,True
Cody Vargas,cody.vargas@valentine.biz,(834)765-6787x482,"Murray, Daniel and Lawson",8347656787482,True
Heidi Holder,heidi.holder@woods.org,(429)777-3806x911,Brown Ltd Ltd,4297773806911,True
Natalie Young,natalie.young@stewart.info,530 390 8096x9879,Estrada and Sons Technologies,53039080969879,True
Kristina Burke,kristina.burke@roberts-juarez.com,001 993 557 3491x04857,Boyd Group,001993557349104857,True
Xavier Gallagher,xavier.gallagher@velasquez.com,388 591 0452,"Paul, Tapia and Barrett",3885910452,True
Jacqueline Williamson,jacqueline.williamson@jones.org,(681)826.0341x211,Ware LLC Inc,6818260341211,True
Darrell Gardner,darrell.gardner@james.org,+1-272-305-0048x72624,King Inc Ltd,+1272305004872624,True
Jill Drake,jill.drake@ramirez.com,+1-734-521-4116x52386,Thomas Group,+1734521411652386,True
Lisa Stewart,lisa.stewart@sullivan-perez.com,848311 3807,Patterson-Benjamin,8483113807,True
Jason Evans,jason.evans@chen.com,282-615-4923x7361,Ortiz and Sons Ltd,28261549237361,True
Alice Carroll,alice.carroll@cooper.com,531 720 9323x06969,Farrell LLC,531720932306969,True
Andrea Foster,andrea..foster@jones-reid.net,(365)745-8479x4574,"Miller, Flores and Merritt Services",36574584794574,True
Erin Horn,erin.horn@wagner.com,(661)330.5011x209,Fernandez-Thomas,6613305011209,True
William Jones,william.jones@johnston.info,001 370 404 8343x7095,"Palmer, Munoz and Raymond Services",00137040483437095,True
Joseph Stanley,joseph.stanley@owens.org,763.519.6335x22290,Adkins-King,763519633522290,True
Lisa Peterson,lisa.peterson@chase.com,896.459.7170,Marsh-Spears LLC,8964597170,True
Victoria Frazier,victoria.frazier@glover.com,286-576-0772,"Pierce, Bowman and Mccarty",2865760772,True
Patrick Peters,patrick.peters@shepard.info,2337619153,Ponce Inc Corp,2337619153,True
Laura Schmidt,laura.schmidt@mejia-davis.com,(555)703-4505,Cook-Johnson Ltd,5557034505,True
Laura Brown,laura.brown@hodges-martinez.biz,(718)307-2201x92465,Brown and Sons Corp,718307220192465,True
Zachary Price,zachary.price@brown.com,321.466.1425,"Robinson, Harris and Powell Systems",3214661425,True
Matthew Lopez,matthew.lopez@mcdaniel.info,(716)414.0259x86998,"Lopez, Murphy and Floyd Systems",716414025986998,True
Ashley Jacobs,ashley.jacobs@kim-sanders.info,218.953.1004x66880,"Montgomery, Rich and Rodriguez",218953100466880,True
Joel Bell,joel .bell @silva .com,726.327.3002,"Anderson, Ward and Brown Systems",7263273002,False
Lisa Dougherty,lisa.dougherty@silva.com,914-432-2411,"Gonzalez, Marquez and Coleman Services",9144322411,True
Victor Padilla,victor.padilla@hill.com,(658)639-5508,Merritt PLC Solutions,6586395508,True
David Bradley,david.bradley@palmer.com,996.680.6348x64280,Smith Group,996680634864280,True
Mike Gordon,mike.gordon@jones.info,572.779.2239x3625,Andrews-Vazquez,57277922393625,True
Anthony Sellers,anthony.sellers@blake.com,523-217-7735x102,Vasquez-Beasley Inc,5232177735102,True
Jack Bowen,jack@invalid-domain,880.500.9063,Goodwin PLC,8805009063,False
Stephanie Huber,stephanie.huber@stevens.com,451483 3018x2104,"Ware, Harrison and Montgomery Technologies",45148330182104,True
Sandra Stevens,sandra.stevens@crawford.org,(437)820-4705x88083,"Day, Smith and Bailey",437820470588083,True
Charlotte Nichols,charlotte.nichols@white-rodriguez.com,(325)399-1943,"Shaw, Wells and Castillo Technologies",3253991943,True
Virginia Cuevas,virginia.cuevas@armstrong.info,639445 6057x20401,Anderson-Faulkner Corp,639445605720401,True
William Jensen,william.jensen@oneill-alvarez.com,689.389.5469x8572,Huff Group Ltd,68938954698572,True
Melissa Williams,melissa.williams@lopez-riley.info,001-487-368-8770x5014,Baker-Ford Inc,00148736887705014,True
Shannon Hampton,shannon.hampton@carr.org,403.457.1200,Vasquez Ltd Inc,4034571200,True
Melinda Williams,melinda.williams@miller.biz,642.982.0479,Welch-Charles Technologies,6429820479,True
Darryl Smith,darryl.smith@cameron.net,859.767.9329,"Hall, Boyd and Jones",8597679329,True
Joseph Rogers,joseph.rogers@bennett.org,+1-602-209-1903,Ortega-Pratt Ltd,+16022091903,True
Andrew Odom,andrew.odom@jones-jensen.com,3865398588,Gonzalez PLC,3865398588,True
Andrew Simpson,andrew.simpson@gray.com,7725752133,Malone-Hart,7725752133,True
Katie Maldonado,katie.maldonado@walker-lopez.biz,3158189373,Smith Inc,3158189373,True
Michael Castillo,michael.castillo@sellers-washington.com,7314428774,Jacobs and Sons,7314428774,True
